"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모"
"3000000","CDFI2262212014000023","20141210","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 178-96번지 202호","'서울특별시 종로구 종로65길 20-6 202호 (숭인동)'","03112","부엉이 게스트하우스(OWL Guesthouse)","20180208111112","I","2018-08-31 23:59:59.0","","201710.257260266    ","452567.221872784    ","외국인관광 도시민박업","","일반주거지역","3","주택가주변","","","다가구용 주택(공동주택적용)","2","1","","","","","","","","","","","","62.15","","","","","","","","","","","","","62"
"3000000","CDFI2262212014000020","20141024","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신문로2가 1-135번지 2층 ","'서울특별시 종로구 경희궁길 47-1 2층 (신문로2가)'","03176","뿡갈로(BBUNGALOW)","20180208110957","I","2018-08-31 23:59:59.0","","197162.370048856    ","452333.192103108    ","외국인관광 도시민박업","","일반주거지역","3","기타","","","단독주택","2","1","","","BBUNGALOW","Urban Tourist Home for Foreigner Only","","","","","","","","76.2","","","","","","","","","100000000","","","","76"
"3220000","CDFI2262212015000001","20150119","","03","폐업","03","폐업","20201229","","","","","","135950","서울특별시 강남구 청담동 34-1 영동골든빌라 나동 303호","서울특별시 강남구 학동로67길 20 나동 303호 (청담동 영동골들빌라)","","케이걸 하우스(K-Girl House)","20201229181218","U","2019-11-01 21:01:00.0","","204107.925523143","446383.414219337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2262212014000011","20140609","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 583-91","서울특별시 종로구 창신길 80-5 (창신동)","03096","비하우스(B-House)","20210201140131","U","2020-12-02 00:03:00.0","","200891.769017823","452531.494422428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2262212014000017","20140829","","01","영업/정상","13","영업중","","","","","070-8966-0955","","","서울특별시 종로구 명륜2가 195-10번지 ","서울특별시 종로구 창경궁로 243-3 (명륜2가)","03074","봉 백팩커스(Bong Backpackers)","20180208110839","I","2018-08-31 23:59:59.0","","199828.530201124    ","453468.553768826    ","외국인관광 도시민박업","","일반상업지역","4","기타","","","다가구용 주택(공동주택적용)","3","1","","","","","","","","","","","","123.97","","","","","","","","","50000000","","","","124"
"3000000","CDFI2262212014000014","20140730","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 관수동 161-6번지 ","서울특별시 종로구 종로16길 31-8 (관수동)","03191","서울 게스트하우스","20180208110708","I","2018-08-31 23:59:59.0","","198967.787281378    ","451809.264639254    ","외국인관광 도시민박업","","일반상업지역","1","유흥업소밀집지역","","","단독주택","1","","","","","","","","","","","","","45.83","","","","","","","","","50000000","","","","46"
"3000000","CDFI2262212014000013","20140723","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신교동 75-1번지 ","서울특별시 종로구 자하문로 97-13 (신교동)","03032","오 마이 게스트하우스","20200213165912","U","2020-02-15 02:40:00.0","","197259.77541079     ","453564.162968827    ","외국인관광 도시민박업","","일반주거지역","2","학교정화(상대)","","","단독주택","2","","8","131","OH MY GUESTHOUSE","Traditional Korean housing experiencing business","","","","","","","","131.27","","","","","","","","","100000000","","","","131"
"3000000","CDFI2262212014000012","20140612","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 통의동 35-68번지 ","서울특별시 종로구 자하문로6길 14 (통의동)","03044","숨바꼭질(Hide & Seek)","20190312180008","U","2019-03-14 02:40:00.0","","197528.669594576    ","452859.908108473    ","외국인관광 도시민박업","","일반주거지역","4","주택가주변","","","단독주택","3","1","5","","Hide & Seek","Urban Tourist Home for Foreigner Only","","","","","","","","229.09","","","","","","","","","50000000","","","","229"
"3000000","CDFI2262212017000026","20171211","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 통인동 79-2번지 ","서울특별시 종로구 자하문로11길 21 (통인동)","03036","럭키엠","20180116103606","I","2018-08-31 23:59:59.0","","197279.4797179      ","453044.973178608    ","외국인관광 도시민박업","","일반주거지역","3","기타","","","단독주택","3","0","2","","Lucky M","Urban Tourist Home for Foreigner Only","","","","","","","","210","","","","","","","","","","","","","210"
"3000000","CDFI2262212017000021","20170802","","01","영업/정상","13","영업중","","","","","","","","'서울특별시 종로구 이화동 8-6번지 12층 '","'서울특별시 종로구 이화장1나길 13 12층 (이화동)'","03088","게스트하우스 이화 휴","20170802092419","I","2018-08-31 23:59:59.0","","200514.891465768    ","452821.695804417    ","외국인관광 도시민박업","","주거지역","3","주택가주변","","","단독주택","2","1","","","GUESTHOUSE EEHWA HUE","Urban Tourist Home for Foreigner Only","","","","","","","","146.58","","","","","","","","","","","","","147"
"3020000","CDFI2262212019000048","20190905","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 이태원동 166-38","서울특별시 용산구 이태원로17길 13 1층 201호 (이태원동)","04351","five star stay","20210630192942","U","2020-12-07 00:02:00.0","","199162.668765072","448076.331040206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2262212014000005","20140323","","03","폐업","03","폐업","20150121","","","","","","110818","서울특별시 종로구 부암동 306-23번지 ","서울특별시 종로구 창의문로9길 18 (부암동)","","부암 뜨락(Buam Garden)","20150127182619","I","2018-08-31 23:59:59.0","","196579.777658401    ","454485.413466918    ","외국인관광 도시민박업","","전용주거지역","2","주택가주변","","","단독주택","2","","","","","","","","","","","","","166.84","","","","","","","","","","","","","167"
"3000000","CDFI2262212016000013","20160523","","03","폐업","03","폐업","20201101","","","","","","","서울특별시 종로구 동숭동 4-4 동숭아트빌","서울특별시 종로구 동숭4라길 1 (동숭동 동숭아트빌)","03085","숙이네 게스트","20201120135616","U","2019-10-31 22:02:00.0","","200405.285284996","453532.814017577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFI2262212014000006","20140402","","03","폐업","03","폐업","20200826","","","","","","","서울특별시 용산구 이태원동 99-16 소망빌딩","서울특별시 용산구 보광로 103-2 소망빌딩 (이태원동)","04391","이태원인","20200826104312","U","2019-12-07 22:08:00.0","","199451.81421534","447757.249356311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2262212017000022","20170824","","03","폐업","03","폐업","20200515","","","","","","","서울특별시 종로구 누하동 278","서울특별시 종로구 필운대로3길 13-2 (누하동)","03039","누하 278","20200827223444","U","2019-12-07 22:09:00.0","","197134.603512327","452891.020554969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212020000081","20201221","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 487-410","서울특별시 마포구 월드컵북로8길 23 304호 (연남동)","03986","Brick House B","20201222102655","I","2019-11-01 22:04:00.0","","192725.697985152","450812.431039269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212020000068","20200826","","03","폐업","03","폐업","20210420","","","","","","","서울특별시 마포구 연남동 252-17","서울특별시 마포구 성미산로32길 52 2층 (연남동)","03984","라라스테이","20210421112656","U","2020-12-03 22:03:00.0","","193078.414006333","451185.881377828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2262212017000028","20171228","","03","폐업","03","폐업","20200120","","","","","","","서울특별시 종로구 청운동 60번지 공동주택 (채옥희) 301호","'서울특별시 종로구 자하문로 115-18 301호 (청운동 공동주택 (채옥희))'","03031","HOUSE LOU","20200120160840","U","2020-01-22 02:40:00.0","","197231.061031194    ","453781.164095661    ","외국인관광 도시민박업","","일반주거지역","4","기타","","","다가구용 주택(공동주택적용)","4","0","1","","HOUSE LOU","Urban Tourist Home for Foreigner Only","","","","","","","","148","","","","","","","","","","","","","148"
"3000000","CDFI2262212013000003","20130328","","03","폐업","03","폐업","20140507","","","","02-762-2926","","110827","서울특별시 종로구 숭인동 766번지 종로청계힐스테이트 106동 902호","'서울특별시 종로구 숭인동길 21 106동 902호 (숭인동 종로청계힐스테이트)'","","종로 동대문 홈스테이(Jongno Dongdaemoon Homestay)","20140507184506","I","2018-08-31 23:59:59.0","","201798.834918812    ","452637.556986205    ","외국인관광 도시민박업","","일반주거지역","","학교정화(상대)","","","아파트","9","","","","","","","","","","","","","114.72","","","","","","","","","","","","","115"
"3000000","CDFI2262212013000002","20130321","","03","폐업","03","폐업","20170113","","","","02-333-5784","","110809","서울특별시 종로구 동숭동 130-59번지 ","서울특별시 종로구 동숭2길 20 (동숭동)","","씨유비앤비 (C.U.BnB)","20170208160202","I","2018-08-31 23:59:59.0","","200388.845651749    ","453197.878404646    ","외국인관광 도시민박업","","일반주거지역","2","주택가주변","","","단독주택","2","0","","","","","","","","","","","","125.6","","","","","","","","","","","","","126"
"3000000","CDFI2262212017000009","20170403","","03","폐업","03","폐업","20180405","","","","","","","서울특별시 종로구 인의동 89-15번지 202호","'서울특별시 종로구 창경궁로 123-20 202호 (인의동)'","03136","아뜰리에","20180405090134","I","2018-08-31 23:59:59.0","","199636.410863155    ","452376.667974027    ","외국인관광 도시민박업","","일반상업지역","4","기타","","","다세대주택","3","1","2","","ATELIER","Urban Tourist Home for Foreigner Only","","","","","","","","83.16","","","","","","","","","","","","","83"
"3000000","CDFI2262212016000011","20160415","","03","폐업","03","폐업","20181231","","","","","","","서울특별시 종로구 혜화동 6-73번지 ","'서울특별시 종로구 혜화로12길 20-11 101호 (혜화동)'","03067","트립홀릭","20190129184725","U","2019-01-31 02:40:00.0","","199982.577829569    ","454169.649909684    ","외국인관광 도시민박업","","","","","","","다가구용 주택(공동주택적용)","1","","","","Tripholic","Urban Tourist Home for Foreigner Only","","","","","","","","60","","","","","","","","","","","","","60"
"3000000","CDFI2262212014000004","20140128","","03","폐업","03","폐업","20170126","","","","02-720-4660","","110803","서울특별시 종로구 구기동 103-1번지 ","서울특별시 종로구 진흥로22나길 28-7 (구기동)","","아하 하우스(AHA HOUSE)","20170131150457","I","2018-08-31 23:59:59.0","","196099.770183388    ","456099.394920216    ","외국인관광 도시민박업","","일반주거지역","3","주택가주변","","","단독주택","2","1","","","","","","","","","","","","147.73","","","","","","","","","","","","","148"
"3000000","CDFI2262212018000001","20180125","","03","폐업","03","폐업","20190102","","","","","","","서울특별시 종로구 통의동 91-19번지 비스플라자 5층 ","'서울특별시 종로구 자하문로10길 16 비스플라자 5층 (통의동)'","03044","소쿠리홈","20190107210508","U","2019-01-09 02:40:00.0","","197487.974635557    ","452991.418902843    ","외국인관광 도시민박업","","일반주거지역","5","기타","","","다세대주택","5","5","3","","Socuri Home","Urban Tourist Home for Foreigner Only","","","","","","","","174.01","","","","","","","","","","","","","174"
"3000000","CDFI2262212016000008","20160307","","03","폐업","03","폐업","20190901","","","","","","","서울특별시 종로구 원서동 76-37번지 ","서울특별시 종로구 창덕궁3길 47-5 (원서동)","03057","와이게스트하우스","20190918134449","U","2019-09-20 02:40:00.0","","198904.584812516    ","453383.691001154    ","외국인관광 도시민박업","","","2","","","","단독주택","","","","","","","","","","","","","","49.66","","","","","","","","","","","","","50"
"3000000","CDFI2262212016000006","20160118","","03","폐업","03","폐업","20170512","","","","","","","서울특별시 종로구 누하동 278번지 ","'서울특별시 종로구 필운대로3길 13-2 (누하동 목조건물 28.17)'","","누하278","20170515091559","I","2018-08-31 23:59:59.0","","197134.603512327    ","452891.020554969    ","외국인관광 도시민박업","","","","","","","","","","","","","","","","","","","","","28.17","","","","","","","","","","","","","28"
"3000000","CDFI2262212016000005","20160118","","03","폐업","03","폐업","20160920","","","","","","","서울특별시 종로구 삼청동 10번지 ","서울특별시 종로구 삼청로9길 26 (삼청동)","","파인그로브","20170330171803","I","2018-08-31 23:59:59.0","","198286.259285522    ","453908.5798446      ","외국인관광 도시민박업","","","","","","","단독주택","","","","","","","","","","","","","","124.89","","","","","","","","","","","","","125"
"3000000","CDFI2262212016000004","20160108","","03","폐업","03","폐업","20200512","","","","","","","서울특별시 종로구 내수동 110-18번지 경희궁빌 ","'서울특별시 종로구 경희궁2길 5-3 104호 (내수동 경희궁빌)'","03175","까사데아람","20200513131644","U","2020-05-16 02:40:00.0","","197329.153193762    ","452296.391590981    ","외국인관광 도시민박업","","","","","","","연립주택","1","","","","","","","","","","","","","90.68","","","","","","","","","","","","","91"
"3000000","CDFI2262212017000005","20170117","","03","폐업","03","폐업","20191129","","","","","","","서울특별시 종로구 명륜3가 1-1099번지 ","서울특별시 종로구 명륜10길 10-3 (명륜3가)","03064","비엔비하우스 바우네","20191129165140","U","2019-12-01 02:40:00.0","","199249.312652338    ","454288.319284605    ","외국인관광 도시민박업","","일반주거지역","4","주택가주변","","","단독주택","3","1","","","BAU-NE-B&B HOUSE","Urban Tourist Home for Foreigner Only","","","","","","","","145.6","","","","","","","","","","","","","146"
"3010000","CDFI2262212012000008","20120627","","03","폐업","03","폐업","20131104","","","","","","100713","서울특별시 중구 충무로4가 120-3번지 진양아파트 605호 ","서울특별시 중구 퇴계로 217 (충무로4가)","","칠성엄마집","20131104142259","I","2018-08-31 23:59:59.0","","199571.599470393    ","451124.851387624    ","외국인관광 도시민박업","","","","","","","아파트","","","","","","","","","","","","","","71.93","","","","","","","","","","","","","72"
"3020000","CDFI2262212020000016","20200324","","03","폐업","03","폐업","20201222","","","","","","","서울특별시 용산구 이태원동 193-64","서울특별시 용산구 녹사평대로40나길 48-30 2층 (이태원동)","04351","90's homely brick house","20201222175127","U","2019-11-01 22:04:00.0","","198990.14763788","448245.892790991","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2262212019000010","20190802","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누상동 139-1 문화빌라","서울특별시 종로구 필운대로5다길 1 401호 (누상동 문화빌라)","03038","게스트하우스 포테이토(Guest house Potato)","20200827223246","U","2019-12-07 22:09:00.0","","196974.981666522","453083.190685419","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3120000","CDFI2262212017000014","20171110","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 천연동 117-6","서울특별시 서대문구 독립문로12길 46 302호 (천연동)","03745","오나우미","20210311095348","U","2020-12-02 23:03:00.0","","196354.222958298","451737.574626039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2262212015000012","20151028","","03","폐업","03","폐업","20181228","","","","","","","서울특별시 종로구 원서동 86-26번지 조은주택 101호","'서울특별시 종로구 창덕궁4길 13 101호 (원서동 조은주택)'","03057","진호하우스","20181231114309","U","2019-01-02 02:40:00.0","","198946.556230089    ","453305.902075499    ","외국인관광 도시민박업","","","","","","","다세대주택","1","","","","JINHO'S HOUSE","Urban Tourist Home for Foreigner Only","","","","","","","","59.84","","","","","","","","","","","","","60"
"3000000","CDFI2262212015000010","20151023","","03","폐업","03","폐업","20170629","","","","070-5017-7661","","","서울특별시 종로구 체부동 79번지 ","서울특별시 종로구 자하문로1가길 15 (체부동)","","청춘스테이","20170629094807","I","2018-08-31 23:59:59.0","","197445.788928331    ","452770.443452711    ","외국인관광 도시민박업","","","1","","","","단독주택","1","","","","","","","","","","","","","66.11","","","","","","","","","","","","","66"
"3000000","CDFI2262212015000006","20150603","","03","폐업","03","폐업","20180918","","","","","","","서울특별시 종로구 혜화동 26-6번지 ","서울특별시 종로구 창경궁로35길 42-10 (혜화동)","03076","게스트 제이 하우스(Guest J House)","20180919135033","U","2018-09-19 23:59:59.0","","200218.337746479    ","453952.565342483    ","외국인관광 도시민박업","","일반주거지역","3","주택가주변","","","단독주택","2","1","","","","","","","","","","","","217.88","","","","","","","","","","","","","218"
"3000000","CDFI2262212012000009","20120822","","03","폐업","03","폐업","20131230","","","","735-7071","","110043","서울특별시 종로구 통인동 150번지 ","서울특별시 종로구 자하문로7길 28-3 (통인동)","","란스홈(Ran's Home)","20150508085425","I","2018-08-31 23:59:59.0","","197339.57636087     ","452978.867033302    ","외국인관광 도시민박업","","일반주거지역","1","","","","단독주택","1","","","","","","","","","","","","","98.48","","","","","","","","","","","","","98"
"3000000","CDFI2262212012000008","20120817","","03","폐업","03","폐업","20161221","","","","070-8801-8711","","110877","서울특별시 종로구 무악동 60번지 인왕산 I-PARK 108동 303호","'서울특별시 종로구 통일로18길 9 108동 303호 (무악동 인왕산 I-PARK)'","","인왕산 게스트하우스(Inwangsan Guesthouse)","20161223102959","I","2018-08-31 23:59:59.0","","196171.32627844     ","452746.033013615    ","외국인관광 도시민박업","","일반주거지역","","학교정화(상대)","","","아파트","3","","","","","","","","","","","","","84.85","","","","","","","","","","","","","85"
"3000000","CDFI2262212012000007","20120720","","03","폐업","03","폐업","20190820","","","","","","","서울특별시 종로구 숭인동 178-75번지 ","서울특별시 종로구 종로65길 12-24 (숭인동)","03112","진하우스(Jin house)","20190909101529","U","2019-09-11 02:40:00.0","","201750.186709628    ","452553.752719092    ","외국인관광 도시민박업","","준주거지역","1","","","","단독주택","1","","3","","","","","","","","","","","60.24","","","","","","","","","","","","","60"
"3000000","CDFI2262212012000004","20120704","","03","폐업","03","폐업","20140731","","","","02-745-3930","","110522","서울특별시 종로구 명륜2가 195-10번지 1층 ","'서울특별시 종로구 창경궁로 243-3 1층 (명륜2가)'","","빽팩커 미스터 씨 카오산 서울","20160905110144","I","2018-08-31 23:59:59.0","","199828.530201124    ","453468.553768826    ","외국인관광 도시민박업","","일반주거지역","","","","","다가구용 주택(공동주택적용)","1","","","","Backpacker Mr Sea Khaosan Seoul","","","","","","","","","123.97","","","","","","","","","","","","","124"
"3000000","CDFI2262212012000002","20120704","","03","폐업","03","폐업","20140731","","","","02-745-3930","","110522","서울특별시 종로구 명륜2가 195-10번지 1층 ","'서울특별시 종로구 창경궁로 243-3 1층 (명륜2가)'","","빽팩커 미스터 씨 카오산 서울","20140812174912","I","2018-08-31 23:59:59.0","","199828.530201124    ","453468.553768826    ","외국인관광 도시민박업","","일반주거지역","","","","","다가구용 주택(공동주택적용)","1","","","","Backpacker Mr Sea Khaosan Seoul","","","","","","","","","123.97","","","","","","","","","","","","","124"
"3000000","CDFI2262212015000013","20151207","","03","폐업","03","폐업","20190103","","","","","","","서울특별시 종로구 운니동 91번지 ","서울특별시 종로구 율곡로6길 26-14 (운니동)","03131","Serene","20190107210454","U","2019-01-09 02:40:00.0","","198945.230725939    ","452658.337690623    ","외국인관광 도시민박업","","","","","","","단독주택","","","","","Serene","Urban Tourist Home for Foreigner Only","","","","","","","","56.2","","","","","","","","","","","","","56"
"3000000","CDFI2262212020000001","20200109","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 이화동 27-3번지 402호","'서울특별시 종로구 이화장1가길 4 402호 (이화동)'","03100","이화동273(Ihwa273)","20200109170651","I","2020-01-11 00:23:25.0","","200374.18192167     ","452750.80944803     ","외국인관광 도시민박업","","일반주거지역","","","","","다세대주택","","","1","","Ihwa273","Urban Tourist Home for Foreigner Only","","","","","","","","30.76","","","","","","","","","","","","","31"
"3000000","CDFI2262212020000003","20200228","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 633-18번지 1층 ","'서울특별시 종로구 창신길 95-7 1층 (창신동)'","03089","홍스 게스트하우스(Hong's guest house)","20200428131538","U","2020-04-30 02:40:00.0","","200829.427429996    ","452647.874568198    ","외국인관광 도시민박업","","일반주거지역","","주택가주변","","","다세대주택","","","1","","Hong's guest house","Urban Tourist Home for Foreigner Only","","","","","","","","40.7","","","","","","","","","","","","","41"
"3000000","CDFI2262212020000004","20200429","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 이화동 9-549번지 ","서울특별시 종로구 율곡로19길 76 (이화동)","03098","스테이칠하우스(Stay Chill House)","20200429092352","I","2020-05-01 00:23:32.0","","200556.297127496    ","452801.302832002    ","외국인관광 도시민박업","","일반주거지역","2","주택가주변","","","단독주택","","","","","Stay Chill House","Urban Tourist Home for Foreigner Only","","","","","","","","27.1","","","","","","","","","","","","","27"
"3120000","CDFI2262212019000002","20190207","","03","폐업","03","폐업","20200530","","","","","","","서울특별시 서대문구 연희동 126-7번지","서울특별시 서대문구 연희로11길 53 2층 (연희동)","03707","유니하우스","20200602115109","U","2019-12-06 00:04:00.0","","193643.558057529","451824.02558279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212018000021","20180320","","03","폐업","03","폐업","20200604","","","","","","","서울특별시 마포구 망원동 394-118번지","서울특별시 마포구 희우정로10길 28 3층 (망원동)","04017","홈플렉스 게스트하우스","20200604143301","U","2019-12-06 00:06:00.0","","191578.189539451","450099.587238227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFI2262212018000007","20180221","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 청파동1가 121-10번지","서울특별시 용산구 청파로63길 18 이화맨션(객실:2개) 201호 (청파동1가)","04308","casa cielo","20200604132449","U","2019-12-06 00:06:00.0","","197201.212793587","449549.175843157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212018000052","20180720","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 328-73","서울특별시 마포구 와우산로29길 26-31 301호 (서교동)","04052","시오","20210310102631","U","2020-12-02 23:02:00.0","","193623.497709952","450360.255241031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2262212018000008","20180904","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 홍지동 76-3번지 ","서울특별시 종로구 세검정로 227-10 (홍지동)","03015","조이하슬라2","20181016175608","U","2018-10-18 02:35:39.0","","196213.727021156    ","455410.872677967    ","외국인관광 도시민박업","","일반주거지역","2","주택가주변","","","단독주택","2","","3","180","JoyHasla2","Urban Tourist Home for Foreigner Only","","","","","","","","180.39","","","","","","","","","","","","","180"
"3000000","CDFI2262212018000007","20180821","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 명륜2가 100-2번지 ","서울특별시 종로구 성균관로6길 16-1 (명륜2가)","03074","네이버후드게스트하우스","20180821174348","I","2018-08-31 23:59:59.0","","199734.137381135    ","453655.961077769    ","외국인관광 도시민박업","","주거지역","1","주택가주변","","","단독주택","1","","2","28","Neighborhood Guesthouse","Urban Tourist Home for Foreigner Only","","","","","","","","27.8","","","","","","","","","","","","","28"
"3000000","CDFI2262212014000009","20140528","","01","영업/정상","13","영업중","","","","","02-722-0048","","","서울특별시 종로구 관훈동 55-1번지 4.5층 ","'서울특별시 종로구 인사동12길 10 4.5층 (관훈동)'","03146","예하도예 게스트하우스(YEHADOYE guesthouse)","20180208110529","I","2018-08-31 23:59:59.0","","198610.084299909    ","452459.798694503    ","외국인관광 도시민박업","","상업지역","6","유흥업소밀집지역","","","단독주택","5","1","","","","","","","","","","","","180.8","","","","","","","","","","","","","181"
"3000000","CDFI2262212014000007","20140429","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 통인동 106번지 ","서울특별시 종로구 자하문로13길 4 (통인동)","03036","프리미엄 게스트하우스","20180208110421","I","2018-08-31 23:59:59.0","","197358.317741641    ","453096.853268491    ","외국인관광 도시민박업","","일반주거지역","4","주택가주변","","","단독주택","3","1","","","","","","","","","","","","186.68","","","","","","","","","","","","","187"
"3000000","CDFI2262212018000005","20180420","","01","영업/정상","13","영업중","","","","","","","","'서울특별시 종로구 계동 14-1번지 34층 '","'서울특별시 종로구 계동길 121 34층 (계동)'","03056","121북촌","20180713112610","I","2018-08-31 23:59:59.0","","198758.522828506    ","453380.81925905     ","외국인관광 도시민박업","","일반주거지역","5","기타","","","단독주택","4","1","3","","121BUCKCHON","Urban Tourist Home for Foreigner Only","","","","","","","","110.94","","","","","","","","","","","","","111"
"3000000","CDFI2262212018000004","20180418","","01","영업/정상","13","영업중","","","","","","","","'서울특별시 종로구 인의동 89-15번지 12층 '","'서울특별시 종로구 창경궁로 123-20 12층 (인의동)'","03136","아뜰리에","20180713112515","I","2018-08-31 23:59:59.0","","199636.410863155    ","452376.667974027    ","외국인관광 도시민박업","","일반상업지역","4","기타","","","다가구용 주택(공동주택적용)","3","1","11","","ATELIER","Urban Tourist Home for Foreigner Only","","","","","","","","166.32","","","","","","","","","","","","","166"
"3000000","CDFI2262212018000003","20180319","","01","영업/정상","13","영업중","","","","","","","","'서울특별시 종로구 창신동 23-513번지 23층 '","'서울특별시 종로구 창신12길 14 23층 (창신동)'","03091","낙산발코니","20180713112837","I","2018-08-31 23:59:59.0","","200816.683995137    ","452981.344153441    ","외국인관광 도시민박업","","일반주거지역","3","주택가주변","","","단독주택","3","0","7","","Naksan balcony","Urban Tourist Home for Foreigner Only","","","","","","","","159.98","","","","","","","","","","","","","160"
"3000000","CDFI2262212017000007","20170203","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 혜화동 5-31번지 ","서울특별시 종로구 혜화로16길 28 (혜화동)","03067","콩집 게스트하우스","20170203183636","I","2018-08-31 23:59:59.0","","199978.73552356     ","454289.006703775    ","외국인관광 도시민박업","","일반주거지역","2","","","","단독주택","2","","","","KONGZIP GUESTHOUSE","Urban Tourist Home for Foreigner Only","","","","","","","","145.46","","","","","","","","","","","","","145"
"3000000","CDFI2262212017000016","20170615","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 필운동 28번지 3010호","'서울특별시 종로구 필운대로1길 43-3 301호 (필운동 경희궁빌라)'","03027","주성치가 올때까지","20170831104502","I","2018-08-31 23:59:59.0","","197007.902340212    ","452823.995212982    ","외국인관광 도시민박업","","일반주거지역","3","주택가주변","","","다세대주택","3","","","","UNTIL STEFHEN CHOW COMES","Urban Tourist Home for Foreigner Only","","","","","","","","147.57","","","","","","","","","","","","","148"
"3000000","CDFI2262212017000015","20170614","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 필운동 28번지 202호","'서울특별시 종로구 필운대로1길 43-3 202호 (필운동 경희궁빌라)'","03027","배화하우스","20170615105402","I","2018-08-31 23:59:59.0","","197007.902340212    ","452823.995212982    ","외국인관광 도시민박업","","일반주거지역","3","주택가주변","","","다세대주택","3","","","","BAEHWA HOUSE","Urban Tourist Home for Foreigner Only","","","","","","","","41.02","","","","","","","","","","","","","41"
"3000000","CDFI2262212017000010","20170414","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 운니동 32번지 ","서울특별시 종로구 돈화문로11가길 77-8 (운니동)","03131","비원스테이","20170414095750","I","2018-08-31 23:59:59.0","","199024.152638431    ","452635.408087245    ","외국인관광 도시민박업","","녹지지역","3","기타","","","단독주택","2","1","","","BEEWON STAY","Urban Tourist Home for Foreigner Only","","","","","","","","86.28","","","","","","","","","","","","","86"
